Camera,Image,Corner,xProjected,yProjected,xOriginal,yOriginal,deltaX,deltaY,RMS error
Camera R,2_R,23,1192.1998,521.0989,1192.215,521.01117,-0.015136719,0.08770752,0.08900409674189835
Camera R,2_R,24,1200.2349,568.8015,1200.2896,568.7249,-0.0546875,0.07659912,0.09411773482497852
Camera R,2_R,25,1208.7952,619.4998,1208.7686,619.51843,0.026611328,-0.018615723,0.0324762669435826
Camera R,2_R,26,1217.9331,673.49695,1217.9031,673.52313,0.030029297,-0.026184082,0.03984174723360051
Camera R,2_R,27,1103.7771,319.1489,1103.7576,319.15985,0.01953125,-0.010955811,0.022394184765280416
Camera R,2_R,28,1108.38,355.34476,1108.4097,355.32626,-0.029663086,0.018493652,0.03495588425926313
Camera R,2_R,29,1113.2366,393.47888,1113.2742,393.45493,-0.037597656,0.023956299,0.04458125176613581
Camera R,2_R,30,1118.3699,433.71445,1118.3883,433.6139,-0.018432617,0.10055542,0.1022308850203574
Camera R,2_R,31,1123.8064,476.23566,1123.7709,476.2175,0.03552246,0.018157959,0.039894319213823644
Camera R,2_R,32,1129.5758,521.2512,1129.5825,521.26697,-0.006713867,-0.01574707,0.017118593284443907
Camera R,2_R,33,1135.7112,568.9983,1135.676,568.9163,0.03515625,0.081970215,0.08919124416439672
Camera R,2_R,34,1142.2498,619.7464,1142.3047,619.7118,-0.05493164,0.034606934,0.06492399398155024
Camera R,2_R,35,1149.2327,673.80176,1149.2777,673.82874,-0.045043945,-0.026977539,0.0525047104856717
Camera R,2_R,36,1049.0734,319.0971,1049.0781,319.1116,-0.004760742,-0.01449585,0.015257598830532267
Camera R,2_R,37,1052.2474,355.3288,1052.3049,355.32037,-0.057495117,0.008422852,0.05810880250743657
Camera R,2_R,38,1055.5966,393.50082,1055.5656,393.48715,0.03100586,0.013671875,0.033886331781382006
Camera R,2_R,39,1059.1366,433.77646,1059.1564,433.74167,-0.01977539,0.03479004,0.0400176572570361
Camera R,2_R,40,1062.8859,476.34033,1062.8303,476.36676,0.055541992,-0.026428223,0.06150905501570185
Camera R,2_R,41,1066.8647,521.4017,1066.7999,521.4486,0.064819336,-0.046936035,0.08002835564702811
Camera R,2_R,42,1071.0966,569.19867,1071.2021,569.2168,-0.10559082,-0.018127441,0.10713554716434545
Camera R,2_R,43,1075.6069,620.0023,1075.581,619.9822,0.025878906,0.020141602,0.03279332099984372
Camera R,2_R,44,1080.425,674.12134,1080.48,674.1622,-0.05493164,-0.04083252,0.06844545122229864
Camera R,2_R,45,994.2772,319.02545,994.37006,319.07953,-0.09283447,-0.05407715,0.10743638720887555
Camera R,2_R,46,996.02014,355.29416,996.1066,355.35324,-0.08648682,-0.05908203,0.10474089854834343
Camera R,2_R,47,997.85925,393.50623,997.7512,393.50793,0.10803223,-0.0017089844,0.10804574310746964
Camera R,2_R,48,999.80334,433.82535,999.7978,433.79453,0.005554199,0.030822754,0.03131918401438347
Camera R,2_R,49,1001.8621,476.43652,1001.8555,476.46854,0.006591797,-0.03201294,0.03268455412684571
Camera R,2_R,50,1004.04675,521.5497,1003.9868,521.5511,0.059936523,-0.0014038086,0.05995296089720568
Camera R,2_R,51,1006.36975,569.40375,1006.40234,569.41,-0.032592773,-0.006225586,0.03318202526388953
Camera R,2_R,52,1008.8455,620.271,1008.83435,620.31616,0.011169434,-0.045166016,0.046526607594396294
Camera R,2_R,53,1011.49,674.46185,1011.4722,674.47375,0.01776123,-0.0119018555,0.021380258917119494
Camera R,4_R,0,947.6193,527.2462,947.6504,527.36017,-0.031066895,-0.11395264,0.11811162242121316
Camera R,4_R,1,906.41046,564.04565,906.4697,564.2009,-0.059265137,-0.15527344,0.16619926842004612
Camera R,4_R,2,863.14435,602.68115,863.18713,602.7384,-0.042785645,-0.057250977,0.07147227221317654
Camera R,4_R,3,817.6481,643.30786,817.6157,643.3796,0.032348633,-0.07171631,0.07867441110775429
Camera R,4_R,4,769.73456,686.09436,769.75415,686.1744,-0.019592285,-0.08001709,0.08238077630555914
Camera R,4_R,5,719.2061,731.21954,719.2309,731.27716,-0.024780273,-0.057617188,0.06272003066841904
Camera R,4_R,6,665.86084,778.8675,665.88794,778.87836,-0.02709961,-0.010864258,0.0291962484934975
Camera R,4_R,7,609.5016,829.2196,609.4754,829.11633,0.026184082,0.103271484,0.10653922111990072
Camera R,4_R,8,549.9465,882.44525,549.9187,882.33484,0.027770996,0.1104126,0.11385152588015683
Camera R,4_R,9,899.6413,497.98233,899.64246,498.02722,-0.001159668,-0.044891357,0.04490633363988065
Camera R,4_R,10,858.04126,533.41254,858.0642,533.43585,-0.022949219,-0.02331543,0.03271507149232763
Camera R,4_R,11,814.3956,570.576,814.4094,570.57263,-0.013793945,0.0033569336,0.014196546426405544
Camera R,4_R,12,768.53784,609.6159,768.55133,609.6099,-0.0134887695,0.0059814453,0.014755493603861802
Camera R,4_R,13,720.2896,650.6872,720.28876,650.66174,0.0008544922,0.02545166,0.025466000110102534
Camera R,4_R,14,669.4649,693.954,669.4425,694.0157,0.022399902,-0.061706543,0.06564642465636439
Camera R,4_R,15,615.8766,739.5846,615.89185,739.56354,-0.015258789,0.021057129,0.02600448656344322
Camera R,4_R,16,559.34485,787.74493,559.3375,787.6555,0.0073242188,0.089416504,0.08971597043511413
Camera R,4_R,17,499.70605,838.5908,499.64844,838.5005,0.057617188,0.09033203,0.10714297067545371
Camera R,4_R,18,853.33673,469.73706,853.3227,469.69446,0.014038086,0.04260254,0.04485581558015051
Camera R,4_R,19,811.39166,503.87314,811.4062,503.77484,-0.014526367,0.09829712,0.09936467669656206
Camera R,4_R,20,767.41644,539.64734,767.37384,539.5858,0.04260254,0.061523438,0.07483388067171343
Camera R,4_R,21,721.25183,577.1917,721.30756,577.2172,-0.055725098,-0.025512695,0.06128771598703168
Camera R,4_R,22,672.72925,616.6486,672.6642,616.62976,0.06506348,0.018859863,0.06774179231011258
Camera R,4_R,23,621.67554,658.16815,621.6785,658.16675,-0.0029907227,0.0014038086,0.0033038009283995013
Camera R,4_R,24,567.91864,701.90424,567.96405,701.866,-0.045410156,0.038208008,0.05934588571796258
Camera R,4_R,25,511.2959,748.00824,511.3341,748.0065,-0.038208008,0.0017700195,0.03824898469425127
Camera R,4_R,26,451.6614,796.6231,451.66193,796.5331,-0.0005187988,0.090026855,0.09002835030042074
Camera R,4_R,27,808.60803,442.45108,808.6203,442.4107,-0.012268066,0.040374756,0.04219746869247367
Camera R,4_R,28,766.36176,475.36234,766.37103,475.35004,-0.009277344,0.012298584,0.015405332683080536
Camera R,4_R,29,722.1049,509.82364,722.1272,509.73206,-0.022277832,0.09158325,0.09425387969904561
Camera R,4_R,30,675.68634,545.9567,675.67,545.9221,0.016357422,0.034606934,0.03827799763779384
Camera R,4_R,31,626.9482,583.8923,626.9201,583.8516,0.028076172,0.040649414,0.04940289759497021
Camera R,4_R,32,575.7304,623.76776,575.72845,623.7598,0.001953125,0.00793457,0.00817141990780252
Camera R,4_R,33,521.87646,665.7234,521.8365,665.71246,0.039978027,0.010925293,0.04144399470068783
Camera R,4_R,34,465.2402,709.8975,465.29843,709.87933,-0.05822754,0.018188477,0.06100218836189055
Camera R,4_R,35,405.69168,756.4212,405.67715,756.46716,0.014526367,-0.045959473,0.04820050280346325
Camera R,4_R,36,765.37,416.07263,765.38916,416.02457,-0.019165039,0.048065186,0.05174515227461093
Camera R,4_R,37,722.86505,447.8234,722.897,447.76608,-0.031921387,0.05731201,0.06560214643819307
Camera R,4_R,38,678.3733,481.04254,678.35095,481.03064,0.022338867,0.0119018555,0.025311640618888742
Camera R,4_R,39,631.75256,515.8424,631.7556,515.8131,-0.0030517578,0.029296875,0.029455391875033335
Camera R,4_R,40,582.8562,552.3431,582.8321,552.4029,0.024108887,-0.059814453,0.06449036533824523
Camera R,4_R,41,531.53754,590.6702,531.5237,590.68164,0.0138549805,-0.011413574,0.0179507704635862
Camera R,4_R,42,477.6549,630.9519,477.64557,630.9713,0.009338379,-0.01940918,0.02153883879735297
Camera R,4_R,43,421.0779,673.3142,421.0535,673.4096,0.024414062,-0.09539795,0.09847240812987722
Camera R,4_R,44,361.69012,717.87775,361.73245,717.9319,-0.04232788,-0.054138184,0.06872112063169536
Camera R,4_R,45,723.5489,390.55682,723.5326,390.49802,0.016296387,0.058807373,0.06102359662262928
Camera R,4_R,46,680.8269,421.2071,680.7638,421.2049,0.06311035,0.0021972656,0.06314859025005351
Camera R,4_R,47,636.14636,453.25012,636.1646,453.30292,-0.018249512,-0.05279541,0.05586054073797943
Camera R,4_R,48,589.3744,486.78958,589.32574,486.77917,0.04864502,0.010406494,0.04974568368707537
Camera R,4_R,49,540.3758,521.93585,540.3231,521.9306,0.05267334,0.0052490234,0.052934232565917165
Camera R,4_R,50,489.017,558.80396,489.04544,558.816,-0.028442383,-0.012023926,0.03087950665483184
Camera R,4_R,51,435.1707,597.51074,435.1723,597.58093,-0.0016174316,-0.07019043,0.07020906283969311
Camera R,4_R,52,378.72018,638.1716,378.6811,638.30383,0.039093018,-0.13226318,0.1379195916384529
Camera R,4_R,53,319.55994,680.89746,319.59573,680.9403,-0.03579712,-0.04284668,0.055832532622220585
Camera R,11_R,0,955.7129,445.95996,955.67584,445.97147,0.03704834,-0.011505127,0.038793651947006964
Camera R,11_R,1,1004.4554,457.35812,1004.4848,457.41806,-0.029418945,-0.059936523,0.06676721639452893
Camera R,11_R,2,1054.4398,469.0366,1054.4606,468.98447,-0.020751953,0.052124023,0.05610309597353114
Camera R,11_R,3,1105.73,481.0099,1105.7166,481.0388,0.013427734,-0.028900146,0.03186726403794165
Camera R,11_R,4,1158.3916,493.29398,1158.4128,493.29752,-0.021240234,-0.003540039,0.021533216965167037
Camera R,11_R,5,1212.4906,505.9056,1212.4951,505.9279,-0.0045166016,-0.022277832,0.02273106881972262
Camera R,11_R,6,1268.0897,518.8619,1268.0842,518.8541,0.005493164,0.007751465,0.009500529387430666
Camera R,11_R,7,1325.2445,532.1795,1325.2831,532.1864,-0.03857422,-0.0068969727,0.03918594880813672
Camera R,11_R,8,1384.0001,545.87366,1383.9354,545.8856,0.064697266,-0.011962891,0.06579397336730408
Camera R,11_R,9,940.46497,496.11206,940.50635,496.10974,-0.041381836,0.002319336,0.041446781114450194
Camera R,11_R,10,989.22064,508.1859,989.2475,508.2016,-0.026855469,-0.015686035,0.031100930865575995
Camera R,11_R,11,1039.2218,520.5635,1039.2462,520.5991,-0.024414062,-0.03564453,0.04320392407856181
Camera R,11_R,12,1090.5332,533.2605,1090.4713,533.284,0.06188965,-0.023498535,0.06620052672152135
Camera R,11_R,13,1143.2222,546.2939,1143.2484,546.3484,-0.026245117,-0.054504395,0.060494092268615476
Camera R,11_R,14,1197.3561,559.68085,1197.3748,559.6709,-0.018676758,0.0099487305,0.02116125044336025
Camera R,11_R,15,1252.9995,573.4383,1252.9813,573.45325,0.018188477,-0.014953613,0.023546363409872623
Camera R,11_R,16,1310.2106,587.582,1310.192,587.5789,0.018554688,0.0030517578,0.018803979737513306
Camera R,11_R,17,1369.0365,602.1256,1369.0692,602.11224,-0.032714844,0.013366699,0.035340198776909075
Camera R,11_R,18,925.0884,546.68176,925.1554,546.61316,-0.0670166,0.068603516,0.0959044693489125
Camera R,11_R,19,973.8615,559.443,973.849,559.4411,0.012512207,0.0018920898,0.012654458849341754
Camera R,11_R,20,1023.8839,572.5322,1023.8083,572.5006,0.07562256,0.03161621,0.0819655791311795
Camera R,11_R,21,1075.221,585.96655,1075.2439,585.9133,-0.022949219,0.053222656,0.057959621975484064
Camera R,11_R,22,1127.9408,599.7636,1127.8704,599.66675,0.07043457,0.09686279,0.11976405703220575
Camera R,11_R,23,1182.1119,613.9411,1182.1677,613.9875,-0.055786133,-0.04638672,0.07255219011556778
Camera R,11_R,24,1237.8004,628.5156,1237.7495,628.47723,0.05090332,0.038391113,0.06375755326085487
Camera R,11_R,25,1295.0656,643.502,1295.095,643.4966,-0.029418945,0.005432129,0.029916255911360008
Camera R,11_R,26,1353.9564,658.91205,1353.8872,658.8783,0.06921387,0.03375244,0.07700510834958438
Camera R,11_R,27,909.5762,597.69165,909.60645,597.6103,-0.030273438,0.08135986,0.08680960990126668
Camera R,11_R,28,958.37103,611.153,958.362,611.1832,0.009033203,-0.030212402,0.031533918470087734
Camera R,11_R,29,1008.4194,624.9672,1008.4239,624.957,-0.0045166016,0.010253906,0.0112045652775182
Camera R,11_R,30,1059.7867,639.1526,1059.6934,639.1409,0.09338379,0.011657715,0.09410863071497579
Camera R,11_R,31,1112.5416,653.72754,1112.5497,653.68567,-0.008056641,0.041870117,0.04263820084683902
Camera R,11_R,32,1166.753,668.71,1166.6871,668.6611,0.06591797,0.048950195,0.08210542141209601
Camera R,11_R,33,1222.4878,684.11615,1222.5165,684.164,-0.028686523,-0.047851562,0.055791474802353476
Camera R,11_R,34,1279.8058,699.9596,1279.7665,699.9429,0.03930664,0.016723633,0.042716412439134294
Camera R,11_R,35,1338.757,716.2499,1338.7296,716.26,0.02734375,-0.010131836,0.02916050005618759
Camera R,11_R,36,893.9217,649.1646,893.8495,649.1183,0.07220459,0.046325684,0.08578794644314784
Camera R,11_R,37,942.7421,663.33984,942.71924,663.32806,0.022888184,0.011779785,0.025741644985288227
Camera R,11_R,38,992.8208,677.893,992.761,677.8309,0.059814453,0.06213379,0.08624602336285463
Camera R,11_R,39,1044.223,692.8434,1044.2812,692.84644,-0.05822754,-0.0030517578,0.05830745690750985
Camera R,11_R,40,1097.0171,708.21,1096.9705,708.2316,0.04663086,-0.021606445,0.05139334125247237
Camera R,11_R,41,1151.272,724.01086,1151.3367,724.0412,-0.064697266,-0.030334473,0.07145569543909419
Camera R,11_R,42,1207.0542,740.2614,1207.0532,740.2884,0.0009765625,-0.026977539,0.02699520861532875
Camera R,11_R,43,1264.4241,756.9737,1264.4631,756.89777,-0.0390625,0.075927734,0.08538676568163568
Camera R,11_R,44,1323.4315,774.155,1323.4551,774.1886,-0.02355957,-0.033569336,0.041011628455772886
Camera R,11_R,45,878.11926,701.1215,878.19977,701.1741,-0.08050537,-0.05255127,0.0961392256276723
Camera R,11_R,46,926.9683,716.0253,926.9171,715.99054,0.051208496,0.03479004,0.06190845572418912
Camera R,11_R,47,977.08093,731.3318,977.1621,731.4168,-0.08117676,-0.08502197,0.11755169859814618
Camera R,11_R,48,1028.5219,747.06104,1028.494,747.1199,0.027832031,-0.05883789,0.06508854996618406
Camera R,11_R,49,1081.3585,763.23254,1081.4191,763.2986,-0.060546875,-0.06604004,0.08959470314500825
Camera R,11_R,50,1135.6594,779.86383,1135.6954,779.8468,-0.036010742,0.017028809,0.039834079316800663
Camera R,11_R,51,1191.4904,796.9695,1191.5194,796.9647,-0.029052734,0.004760742,0.02944021129068453
Camera R,11_R,52,1248.9108,814.55975,1248.8865,814.6154,0.024291992,-0.055664062,0.060733752876316376
Camera R,11_R,53,1307.9701,832.63904,1308.0065,832.6554,-0.036376953,-0.016357422,0.039885435550526156
